review_id,viewer_id,movie_id,rating,review_text,sentiment,review_date
REV2234,VWR0092,MOV023,5,Incredible visual effects.,Positive,2025-11-23
REV2235,VWR1252,MOV045,4,Incredible visual effects.,Positive,2025-07-13
REV2236,VWR1499,MOV058,4,Loved the character development.,Positive,2025-11-01
REV2237,VWR1461,MOV019,2,Expected much better.,Negative,2025-12-19
REV2238,VWR0133,MOV007,1,Expected much better.,Negative,2025-02-05
REV2239,VWR1367,MOV003,5,Incredible visual effects.,Positive,2025-10-17
REV2240,VWR0159,MOV006,5,Strong pacing and high production quality.,Positive,2025-08-19
REV2241,VWR1262,MOV038,3,Pacing felt a bit slow.,Neutral,2025-09-11
REV2242,VWR1368,MOV050,4,Will definitely watch again.,Positive,2025-06-15
REV2243,VWR0932,MOV042,3,Pacing felt a bit slow.,Neutral,2025-03-30
REV2244,VWR0401,MOV005,3,"Nothing special, but not bad.",Neutral,2025-08-01
REV2245,VWR0973,MOV011,4,Loved the character development.,Positive,2025-10-08
REV2246,VWR0192,MOV047,1,Waste of time.,Negative,2025-11-28
REV2247,VWR0903,MOV029,3,"It was okay, not great.",Neutral,2025-05-14
REV2248,VWR0282,MOV007,3,Average movie experience.,Neutral,2025-10-07
REV2249,VWR1477,MOV048,2,Terrible plot and awful acting.,Negative,2025-01-12
REV2250,VWR0035,MOV029,4,Loved the character development.,Positive,2025-05-01
REV2251,VWR0033,MOV042,1,Could not finish it.,Negative,2025-12-26
REV2252,VWR0196,MOV056,4,Strong pacing and high production quality.,Positive,2025-01-17
REV2253,VWR0663,MOV056,4,Strong pacing and high production quality.,Positive,2025-11-05
REV2254,VWR0227,MOV004,1,Waste of time.,Negative,2025-05-02
REV2255,VWR0982,MOV010,4,Strong pacing and high production quality.,Positive,2025-08-10
REV2256,VWR0809,MOV039,1,Terrible plot and awful acting.,Negative,2025-03-07
REV2257,VWR0199,MOV019,4,Will definitely watch again.,Positive,2025-10-14
REV2258,VWR0349,MOV001,2,Expected much better.,Negative,2025-09-23
REV2259,VWR0804,MOV044,4,Incredible visual effects.,Positive,2025-07-14
REV2260,VWR0888,MOV018,2,Terrible plot and awful acting.,Negative,2025-01-25
REV2261,VWR0275,MOV007,5,Will definitely watch again.,Positive,2025-05-11
REV2262,VWR0426,MOV043,3,Average movie experience.,Neutral,2025-10-27
REV2263,VWR0029,MOV041,5,Incredible visual effects.,Positive,2025-09-16
REV2264,VWR1069,MOV007,3,Average movie experience.,Neutral,2025-11-25
REV2265,VWR0921,MOV057,4,Will definitely watch again.,Positive,2025-08-10
REV2266,VWR0130,MOV042,1,Waste of time.,Negative,2025-05-01
REV2267,VWR0065,MOV038,3,Decent watch for a Sunday afternoon.,Neutral,2025-02-06
REV2268,VWR1382,MOV036,1,Expected much better.,Negative,2025-08-07
REV2269,VWR0073,MOV054,4,Loved the character development.,Positive,2025-11-08
REV2270,VWR1272,MOV055,1,Waste of time.,Negative,2025-07-05
REV2271,VWR0426,MOV027,2,Could not finish it.,Negative,2025-11-26
REV2272,VWR0874,MOV007,2,Could not finish it.,Negative,2025-12-21
REV2273,VWR1454,MOV038,5,Loved the character development.,Positive,2025-07-14
REV2274,VWR1448,MOV056,5,Incredible visual effects.,Positive,2025-03-04
REV2275,VWR1348,MOV018,3,Pacing felt a bit slow.,Neutral,2025-09-17
REV2276,VWR0640,MOV049,3,Pacing felt a bit slow.,Neutral,2025-09-16
REV2277,VWR0928,MOV051,1,Very disappointing.,Negative,2025-01-02
REV2278,VWR0281,MOV002,2,Expected much better.,Negative,2025-04-07
REV2279,VWR0498,MOV036,2,Could not finish it.,Negative,2025-04-22
REV2280,VWR1324,MOV025,4,Incredible visual effects.,Positive,2025-08-26
REV2281,VWR0564,MOV053,2,Waste of time.,Negative,2025-10-10
REV2282,VWR0474,MOV016,2,Could not finish it.,Negative,2025-05-23
REV2283,VWR1262,MOV012,4,Incredible visual effects.,Positive,2025-06-08
REV2284,VWR0266,MOV025,5,Loved the character development.,Positive,2025-09-25
REV2285,VWR1009,MOV020,2,Could not finish it.,Negative,2025-11-11
REV2286,VWR0044,MOV009,4,An absolute masterpiece.,Positive,2025-07-22
REV2287,VWR1157,MOV031,3,"Nothing special, but not bad.",Neutral,2025-06-18
REV2288,VWR0454,MOV025,4,An absolute masterpiece.,Positive,2025-03-24
REV2289,VWR0035,MOV029,4,Loved the character development.,Positive,2025-06-28
REV2290,VWR0543,MOV005,4,Loved the character development.,Positive,2025-06-04
REV2291,VWR0537,MOV050,5,Incredible visual effects.,Positive,2025-12-19
REV2292,VWR0417,MOV054,3,"It was okay, not great.",Neutral,2025-07-29
REV2293,VWR0272,MOV026,1,Terrible plot and awful acting.,Negative,2025-10-03
REV2294,VWR0521,MOV038,3,"Nothing special, but not bad.",Neutral,2025-06-07
REV2295,VWR0958,MOV006,2,Could not finish it.,Negative,2025-12-05
REV2296,VWR0966,MOV036,3,Pacing felt a bit slow.,Neutral,2025-01-19
REV2297,VWR0549,MOV016,3,Decent watch for a Sunday afternoon.,Neutral,2025-01-09
REV2298,VWR0899,MOV003,4,Loved the character development.,Positive,2025-01-16
REV2299,VWR1338,MOV050,5,Incredible visual effects.,Positive,2025-06-03
REV2300,VWR0938,MOV057,3,Average movie experience.,Neutral,2025-01-16
REV2301,VWR0725,MOV019,4,Incredible visual effects.,Positive,2025-05-04
REV2302,VWR1016,MOV043,4,An absolute masterpiece.,Positive,2025-08-05
REV2303,VWR0791,MOV058,4,Incredible visual effects.,Positive,2025-12-21
REV2304,VWR0832,MOV025,2,Expected much better.,Negative,2025-08-13
REV2305,VWR1074,MOV020,4,Incredible visual effects.,Positive,2025-10-21
REV2306,VWR0277,MOV026,5,Incredible visual effects.,Positive,2025-09-28
REV2307,VWR1452,MOV006,3,"It was okay, not great.",Neutral,2025-12-28
REV2308,VWR0007,MOV055,3,Average movie experience.,Neutral,2025-10-29
REV2309,VWR0265,MOV036,1,Very disappointing.,Negative,2025-06-28
REV2310,VWR0990,MOV016,5,An absolute masterpiece.,Positive,2025-02-04
REV2311,VWR1072,MOV014,2,Could not finish it.,Negative,2025-03-24
REV2312,VWR0916,MOV039,5,Loved the character development.,Positive,2025-03-27
REV2313,VWR0606,MOV057,3,Pacing felt a bit slow.,Neutral,2025-04-21
REV2314,VWR0823,MOV048,4,Strong pacing and high production quality.,Positive,2025-01-10
REV2315,VWR1344,MOV044,4,Incredible visual effects.,Positive,2025-01-05
REV2316,VWR1096,MOV023,5,Loved the character development.,Positive,2025-08-21
REV2317,VWR0764,MOV017,1,Could not finish it.,Negative,2025-09-25
REV2318,VWR1270,MOV026,2,Very disappointing.,Negative,2025-10-22
REV2319,VWR0052,MOV023,5,Strong pacing and high production quality.,Positive,2025-10-14
REV2320,VWR1146,MOV005,2,Very disappointing.,Negative,2025-04-24
REV2321,VWR0435,MOV003,5,Incredible visual effects.,Positive,2025-06-11
REV2322,VWR0599,MOV019,4,Strong pacing and high production quality.,Positive,2025-01-17
REV2323,VWR1381,MOV056,1,Could not finish it.,Negative,2025-11-23
REV2324,VWR0132,MOV056,4,Will definitely watch again.,Positive,2025-03-08
REV2325,VWR0192,MOV016,5,Will definitely watch again.,Positive,2025-03-24
REV2326,VWR0875,MOV005,4,Will definitely watch again.,Positive,2025-07-04
REV2327,VWR0709,MOV035,5,Will definitely watch again.,Positive,2025-12-12
REV2328,VWR0683,MOV024,5,Incredible visual effects.,Positive,2025-07-01
REV2329,VWR0907,MOV043,4,Loved the character development.,Positive,2025-02-06
REV2330,VWR0720,MOV048,4,Will definitely watch again.,Positive,2025-07-10
REV2331,VWR1287,MOV059,3,Average movie experience.,Neutral,2025-10-14
REV2332,VWR0251,MOV001,4,Loved the character development.,Positive,2025-09-23
REV2333,VWR0912,MOV001,3,"Nothing special, but not bad.",Neutral,2025-01-24
REV2334,VWR0944,MOV037,3,"Nothing special, but not bad.",Neutral,2025-06-06
REV2335,VWR0007,MOV012,2,Expected much better.,Negative,2025-02-01
REV2336,VWR0670,MOV012,1,Expected much better.,Negative,2025-07-20
REV2337,VWR1446,MOV057,5,Strong pacing and high production quality.,Positive,2025-07-27
REV2338,VWR1099,MOV041,2,Waste of time.,Negative,2025-03-03
REV2339,VWR0561,MOV045,2,Terrible plot and awful acting.,Negative,2025-02-28
REV2340,VWR0205,MOV022,4,Incredible visual effects.,Positive,2025-08-11
REV2341,VWR0405,MOV010,5,Loved the character development.,Positive,2025-07-16
REV2342,VWR1259,MOV023,5,Will definitely watch again.,Positive,2025-09-24
REV2343,VWR1481,MOV029,4,Incredible visual effects.,Positive,2025-05-30
REV2344,VWR0427,MOV053,2,Expected much better.,Negative,2025-04-25
REV2345,VWR0651,MOV007,3,"It was okay, not great.",Neutral,2025-01-10
REV2346,VWR0894,MOV038,1,Waste of time.,Negative,2025-03-29
REV2347,VWR0178,MOV017,5,An absolute masterpiece.,Positive,2025-03-13
REV2348,VWR0237,MOV010,5,Incredible visual effects.,Positive,2025-05-18
REV2349,VWR1019,MOV036,3,Decent watch for a Sunday afternoon.,Neutral,2025-09-06
REV2350,VWR0926,MOV022,4,Incredible visual effects.,Positive,2025-03-30
REV2351,VWR1046,MOV018,2,Expected much better.,Negative,2025-12-16
REV2352,VWR1078,MOV009,4,An absolute masterpiece.,Positive,2025-03-10
REV2353,VWR1472,MOV023,3,"Nothing special, but not bad.",Neutral,2025-06-01
REV2354,VWR1376,MOV039,2,Could not finish it.,Negative,2025-09-17
REV2355,VWR1012,MOV038,1,Very disappointing.,Negative,2025-11-27
REV2356,VWR1283,MOV056,4,Incredible visual effects.,Positive,2025-06-11
REV2357,VWR0310,MOV010,4,Strong pacing and high production quality.,Positive,2025-03-28
REV2358,VWR1291,MOV027,5,An absolute masterpiece.,Positive,2025-03-26
REV2359,VWR0134,MOV030,4,Strong pacing and high production quality.,Positive,2025-03-30
REV2360,VWR1055,MOV004,3,Average movie experience.,Neutral,2025-07-27
REV2361,VWR1039,MOV040,2,Waste of time.,Negative,2025-09-30
REV2362,VWR0144,MOV048,5,An absolute masterpiece.,Positive,2025-03-27
REV2363,VWR0958,MOV042,3,Average movie experience.,Neutral,2025-06-15
REV2364,VWR0950,MOV014,1,Waste of time.,Negative,2025-12-31
REV2365,VWR1220,MOV022,5,Loved the character development.,Positive,2025-02-16
REV2366,VWR0938,MOV030,3,"Nothing special, but not bad.",Neutral,2025-10-11
REV2367,VWR0121,MOV046,2,Very disappointing.,Negative,2025-04-17
REV2368,VWR0762,MOV006,1,Very disappointing.,Negative,2025-05-06
REV2369,VWR1046,MOV046,2,Terrible plot and awful acting.,Negative,2025-08-09
REV2370,VWR1367,MOV053,3,Average movie experience.,Neutral,2025-01-30
REV2371,VWR0994,MOV049,5,Incredible visual effects.,Positive,2025-12-20
REV2372,VWR1109,MOV042,4,An absolute masterpiece.,Positive,2025-12-08
REV2373,VWR0267,MOV039,3,Average movie experience.,Neutral,2025-06-04
REV2374,VWR0658,MOV027,5,Will definitely watch again.,Positive,2025-10-08
REV2375,VWR0342,MOV013,2,Terrible plot and awful acting.,Negative,2025-11-22
REV2376,VWR1453,MOV012,5,Will definitely watch again.,Positive,2025-04-15
REV2377,VWR0511,MOV046,5,Will definitely watch again.,Positive,2025-04-04
REV2378,VWR0096,MOV052,1,Expected much better.,Negative,2025-05-20
REV2379,VWR0631,MOV015,5,Will definitely watch again.,Positive,2025-07-10
REV2380,VWR0065,MOV017,5,An absolute masterpiece.,Positive,2025-12-30
REV2381,VWR1344,MOV014,2,Expected much better.,Negative,2025-05-18
REV2382,VWR1143,MOV033,2,Could not finish it.,Negative,2025-06-06
REV2383,VWR0001,MOV011,3,"It was okay, not great.",Neutral,2025-01-27
REV2384,VWR0177,MOV035,2,Expected much better.,Negative,2025-03-19
REV2385,VWR0134,MOV025,4,Loved the character development.,Positive,2025-10-18
REV2386,VWR0548,MOV003,4,Loved the character development.,Positive,2025-11-15
REV2387,VWR0651,MOV041,5,Loved the character development.,Positive,2025-04-24
REV2388,VWR1382,MOV021,1,Terrible plot and awful acting.,Negative,2025-01-13
REV2389,VWR0965,MOV059,5,Will definitely watch again.,Positive,2025-12-31
REV2390,VWR0157,MOV052,4,An absolute masterpiece.,Positive,2025-08-12
REV2391,VWR0112,MOV010,5,Will definitely watch again.,Positive,2025-03-23
REV2392,VWR1495,MOV039,3,"It was okay, not great.",Neutral,2025-12-25
REV2393,VWR0048,MOV053,3,Average movie experience.,Neutral,2025-08-26
REV2394,VWR1161,MOV021,4,An absolute masterpiece.,Positive,2025-02-20
REV2395,VWR0291,MOV021,4,Incredible visual effects.,Positive,2025-03-31
REV2396,VWR0106,MOV059,5,Strong pacing and high production quality.,Positive,2025-05-05
REV2397,VWR1203,MOV045,4,Strong pacing and high production quality.,Positive,2025-12-23
REV2398,VWR0477,MOV053,5,Loved the character development.,Positive,2025-08-29
REV2399,VWR1043,MOV049,1,Terrible plot and awful acting.,Negative,2025-06-21
REV2400,VWR0230,MOV013,4,Will definitely watch again.,Positive,2025-03-04
REV2401,VWR1493,MOV002,5,Strong pacing and high production quality.,Positive,2025-05-01
REV2402,VWR0917,MOV047,5,Loved the character development.,Positive,2025-08-20
REV2403,VWR1331,MOV039,2,Could not finish it.,Negative,2025-08-05
REV2404,VWR0449,MOV018,1,Expected much better.,Negative,2025-03-16
REV2405,VWR1147,MOV031,3,Average movie experience.,Neutral,2025-03-27
REV2406,VWR1268,MOV028,2,Terrible plot and awful acting.,Negative,2025-02-18
REV2407,VWR1282,MOV030,2,Could not finish it.,Negative,2025-06-17
REV2408,VWR0409,MOV011,5,An absolute masterpiece.,Positive,2025-07-30
REV2409,VWR1423,MOV029,5,An absolute masterpiece.,Positive,2025-12-19
REV2410,VWR0078,MOV019,4,Will definitely watch again.,Positive,2025-06-06
REV2411,VWR0826,MOV027,1,Waste of time.,Negative,2025-12-08
REV2412,VWR1456,MOV013,1,Waste of time.,Negative,2025-09-24
REV2413,VWR1001,MOV030,2,Waste of time.,Negative,2025-02-27
REV2414,VWR1117,MOV015,2,Could not finish it.,Negative,2025-05-14
REV2415,VWR1199,MOV033,4,Will definitely watch again.,Positive,2025-07-15
REV2416,VWR0090,MOV007,3,Pacing felt a bit slow.,Neutral,2025-02-20
REV2417,VWR1402,MOV002,5,An absolute masterpiece.,Positive,2025-02-08
REV2418,VWR0176,MOV012,5,Incredible visual effects.,Positive,2025-12-05
REV2419,VWR1009,MOV031,5,Strong pacing and high production quality.,Positive,2025-12-27
REV2420,VWR1063,MOV018,5,Strong pacing and high production quality.,Positive,2025-04-17
REV2421,VWR1444,MOV010,5,Will definitely watch again.,Positive,2025-05-29
REV2422,VWR0354,MOV023,2,Terrible plot and awful acting.,Negative,2025-12-08
REV2423,VWR1292,MOV018,5,Incredible visual effects.,Positive,2025-11-16
REV2424,VWR0206,MOV043,4,Incredible visual effects.,Positive,2025-07-09
REV2425,VWR0411,MOV007,5,Incredible visual effects.,Positive,2025-08-19
REV2426,VWR1125,MOV008,4,Strong pacing and high production quality.,Positive,2025-06-03
REV2427,VWR0729,MOV056,2,Very disappointing.,Negative,2025-04-02
REV2428,VWR0670,MOV036,4,An absolute masterpiece.,Positive,2025-11-22
REV2429,VWR1355,MOV056,3,Pacing felt a bit slow.,Neutral,2025-08-24
REV2430,VWR1340,MOV020,2,Expected much better.,Negative,2025-06-29
REV2431,VWR1427,MOV010,4,Loved the character development.,Positive,2025-06-08
REV2432,VWR0653,MOV039,4,Strong pacing and high production quality.,Positive,2025-05-21
REV2433,VWR1262,MOV007,2,Very disappointing.,Negative,2025-12-31
REV2434,VWR0918,MOV051,2,Terrible plot and awful acting.,Negative,2025-10-31
REV2435,VWR0738,MOV044,2,Terrible plot and awful acting.,Negative,2025-08-28
REV2436,VWR0948,MOV050,1,Expected much better.,Negative,2025-02-19
REV2437,VWR0599,MOV023,4,An absolute masterpiece.,Positive,2025-03-14
REV2438,VWR1302,MOV041,3,Pacing felt a bit slow.,Neutral,2025-06-28
REV2439,VWR1312,MOV040,5,Strong pacing and high production quality.,Positive,2025-10-20
REV2440,VWR0508,MOV060,3,Decent watch for a Sunday afternoon.,Neutral,2025-07-24
REV2441,VWR1019,MOV016,5,Strong pacing and high production quality.,Positive,2025-01-22
REV2442,VWR1231,MOV005,5,Will definitely watch again.,Positive,2025-09-30
REV2443,VWR0768,MOV027,1,Waste of time.,Negative,2025-06-17
REV2444,VWR0003,MOV004,4,Incredible visual effects.,Positive,2025-07-16
REV2445,VWR0182,MOV012,5,Will definitely watch again.,Positive,2025-09-04
REV2446,VWR1093,MOV058,3,"It was okay, not great.",Neutral,2025-02-14
REV2447,VWR1138,MOV015,4,Loved the character development.,Positive,2025-09-26
REV2448,VWR1174,MOV034,3,"Nothing special, but not bad.",Neutral,2025-05-15
REV2449,VWR0983,MOV050,5,Strong pacing and high production quality.,Positive,2025-02-04
REV2450,VWR0028,MOV035,5,Loved the character development.,Positive,2025-05-05
REV2451,VWR0004,MOV047,5,Will definitely watch again.,Positive,2025-06-11
REV2452,VWR0549,MOV005,2,Expected much better.,Negative,2025-04-26
REV2453,VWR1125,MOV030,4,Incredible visual effects.,Positive,2025-04-13
REV2454,VWR0743,MOV020,4,Will definitely watch again.,Positive,2025-11-26
REV2455,VWR1024,MOV030,4,An absolute masterpiece.,Positive,2026-01-01
REV2456,VWR0730,MOV002,2,Terrible plot and awful acting.,Negative,2025-08-01
REV2457,VWR0825,MOV052,3,"It was okay, not great.",Neutral,2025-08-27
REV2458,VWR0276,MOV048,2,Very disappointing.,Negative,2025-09-27
REV2459,VWR1012,MOV050,3,Decent watch for a Sunday afternoon.,Neutral,2025-12-01
REV2460,VWR1094,MOV042,5,An absolute masterpiece.,Positive,2025-05-08
REV2461,VWR0639,MOV018,4,Loved the character development.,Positive,2025-04-26
REV2462,VWR0214,MOV011,2,Expected much better.,Negative,2025-05-15
REV2463,VWR0960,MOV041,4,Loved the character development.,Positive,2025-12-28
REV2464,VWR1372,MOV036,4,Strong pacing and high production quality.,Positive,2025-08-08
REV2465,VWR0401,MOV017,4,Incredible visual effects.,Positive,2025-09-16
REV2466,VWR0671,MOV014,5,Will definitely watch again.,Positive,2025-03-27
REV2467,VWR1412,MOV037,1,Very disappointing.,Negative,2025-12-08
REV2468,VWR0086,MOV010,5,Loved the character development.,Positive,2025-11-11
REV2469,VWR0885,MOV033,5,Strong pacing and high production quality.,Positive,2025-07-17
REV2470,VWR1345,MOV021,5,Strong pacing and high production quality.,Positive,2025-03-01
REV2471,VWR0422,MOV058,4,Loved the character development.,Positive,2025-02-14
REV2472,VWR0969,MOV010,4,Strong pacing and high production quality.,Positive,2025-02-06
REV2473,VWR1184,MOV019,1,Waste of time.,Negative,2025-05-25
REV2474,VWR0034,MOV025,4,Incredible visual effects.,Positive,2025-09-10
REV2475,VWR1106,MOV020,1,Waste of time.,Negative,2025-10-14
REV2476,VWR0746,MOV019,4,Strong pacing and high production quality.,Positive,2025-08-14
REV2477,VWR1232,MOV059,2,Expected much better.,Negative,2025-03-30
REV2478,VWR1286,MOV057,2,Very disappointing.,Negative,2025-08-09
REV2479,VWR0034,MOV002,5,Will definitely watch again.,Positive,2025-04-22
REV2480,VWR1181,MOV005,4,Incredible visual effects.,Positive,2025-01-03
REV2481,VWR1457,MOV006,2,Waste of time.,Negative,2025-04-28
REV2482,VWR1133,MOV048,5,Strong pacing and high production quality.,Positive,2025-12-26
REV2483,VWR1413,MOV022,4,Will definitely watch again.,Positive,2025-11-01
REV2484,VWR1087,MOV027,2,Waste of time.,Negative,2025-05-07
REV2485,VWR0815,MOV057,3,"It was okay, not great.",Neutral,2025-07-25
REV2486,VWR1187,MOV026,3,Average movie experience.,Neutral,2025-04-26
REV2487,VWR0053,MOV024,4,Strong pacing and high production quality.,Positive,2025-09-30
REV2488,VWR1054,MOV044,4,Will definitely watch again.,Positive,2025-06-29
REV2489,VWR0171,MOV027,4,Will definitely watch again.,Positive,2025-12-01
REV2490,VWR0314,MOV038,1,Expected much better.,Negative,2025-11-10
REV2491,VWR0486,MOV051,5,An absolute masterpiece.,Positive,2025-03-25
REV2492,VWR0259,MOV032,4,Incredible visual effects.,Positive,2025-07-18
REV2493,VWR0337,MOV010,2,Very disappointing.,Negative,2025-02-20
REV2494,VWR0912,MOV016,2,Could not finish it.,Negative,2025-06-28
REV2495,VWR0341,MOV039,1,Could not finish it.,Negative,2025-02-24
REV2496,VWR1334,MOV040,5,Strong pacing and high production quality.,Positive,2025-10-15
REV2497,VWR0206,MOV052,5,Loved the character development.,Positive,2025-06-13
REV2498,VWR1125,MOV028,1,Could not finish it.,Negative,2025-09-08
REV2499,VWR1198,MOV050,5,Incredible visual effects.,Positive,2025-02-04
REV2500,VWR0560,MOV022,5,Will definitely watch again.,Positive,2025-05-22
